antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Sex_Male, Age_Middle, MaxHR_Low, Slope_Flat","ECG_Normal, ChestPain_ASY",0.2127659574468085,0.46808510638297873,0.13120567375886524,0.6166666666666667,1.3174242424242424,1.0,0.03161309793269955,1.387604070305273,0.30606281957633297,0.23870967741935484,0.2793333333333334,0.4484848484848485
"Oldpeak_Moderate, Sex_Male, ChestPain_ASY, FastingBS_Normal, ECG_Normal","Slope_Flat, Age_Middle",0.14893617021276595,0.5602836879432624,0.1099290780141844,0.7380952380952381,1.317359855334539,1.0,0.02648257129923043,1.6789168278529982,0.28306451612903233,0.1834319526627219,0.40437788018433185,0.4671488848704039
"Slope_Flat, FastingBS_Normal, ChestPain_ASY, Chol_Borderline","Sex_Male, ECG_Normal",0.1595744680851064,0.48936170212765956,0.10283687943262411,0.6444444444444444,1.3169082125603864,1.0,0.02474724611438056,1.4361702127659575,0.2863378437363596,0.1883116883116883,0.30370370370370353,0.4272946859903381
"FastingBS_Normal, ExAngina_No",ECG_Normal,0.14893617021276595,0.5425531914893617,0.10638297872340426,0.7142857142857143,1.316526610644258,1.0,0.02557718424626529,1.6010638297872344,0.28250000000000014,0.18181818181818185,0.3754152823920267,0.45518207282913165
"Slope_Flat, Age_Middle, ChestPain_ASY, Chol_Borderline",ECG_Normal,0.14893617021276595,0.5425531914893617,0.10638297872340426,0.7142857142857143,1.316526610644258,1.0,0.02557718424626529,1.6010638297872344,0.28250000000000014,0.18181818181818185,0.3754152823920267,0.45518207282913165
BP_Normal,"Sex_Male, ECG_Normal",0.20921985815602837,0.48936170212765956,0.1347517730496454,0.6440677966101696,1.3161385408990423,1.0,0.03236758714350385,1.434650455927052,0.30375265518055233,0.2389937106918239,0.30296610169491534,0.45971505772537463
"Sex_Male, Slope_Flat, MaxHR_Low, FastingBS_Normal, ECG_Normal","Age_Middle, ChestPain_ASY",0.16666666666666666,0.549645390070922,0.12056737588652482,0.723404255319149,1.3161290322580648,1.0,0.028959810874704492,1.6282051282051286,0.2882352941176471,0.20238095238095238,0.38582677165354345,0.4713795470144132
"Slope_Flat, ECG_Normal, Chol_High, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.19148936170212766,0.4787234042553192,0.12056737588652482,0.6296296296296297,1.3152263374485595,1.0,0.02889693677380413,1.4074468085106382,0.2964396284829721,0.21935483870967737,0.28949357520786095,0.44074074074074077
"Sex_Male, ECG_Normal, ChestPain_ASY, Chol_High","FastingBS_Normal, Age_Middle",0.19148936170212766,0.4787234042553192,0.12056737588652482,0.6296296296296297,1.3152263374485595,1.0,0.02889693677380413,1.4074468085106382,0.2964396284829721,0.21935483870967737,0.28949357520786095,0.44074074074074077
"Slope_Flat, Age_Middle, MaxHR_Low","ECG_Normal, ChestPain_ASY",0.23049645390070922,0.46808510638297873,0.14184397163120568,0.6153846153846154,1.3146853146853148,1.0,0.03395201448619285,1.3829787234042554,0.3110599078341014,0.25477707006369427,0.276923076923077,0.4592074592074592
"FastingBS_Normal, ECG_Normal, ChestPain_ASY, MaxHR_Low","Sex_Male, Age_Middle, Slope_Flat",0.18085106382978725,0.5070921985815603,0.12056737588652482,0.6666666666666666,1.3146853146853146,1.0,0.02885921231326391,1.478723404255319,0.29220779220779214,0.21249999999999997,0.32374100719424453,0.4522144522144522
"Age_Middle, ECG_Normal","Slope_Flat, FastingBS_Normal, Sex_Male",0.3475177304964539,0.574468085106383,0.2624113475177305,0.7551020408163265,1.3144368858654571,1.0,0.06277350233891651,1.737588652482269,0.36662749706227943,0.39784946236559143,0.42448979591836716,0.6059460821365583
"Age_Middle, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, ChestPain_ASY, Slope_Flat",0.25177304964539005,0.4929078014184397,0.16312056737588654,0.647887323943662,1.3144188874252711,1.0,0.03901966701876167,1.4401418439716314,0.31969915516175584,0.2804878048780488,0.3056239535112775,0.48941128787111154
"Oldpeak_Moderate, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_Normal",Age_Middle,0.14184397163120568,0.6276595744680851,0.11702127659574468,0.825,1.314406779661017,1.0,0.02799154972083899,2.1276595744680846,0.2787377911344853,0.17934782608695654,0.5299999999999999,0.5057203389830508
"Age_Middle, MaxHR_Low, ExAngina_Yes","FastingBS_Normal, ChestPain_ASY",0.20567375886524822,0.6560283687943262,0.1773049645390071,0.8620689655172414,1.3140726933830382,1.0,0.0423771440068407,2.4937943262411357,0.3008928571428571,0.2590673575129534,0.59900462140064,0.5661696178937559
"Sex_Male, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Age_Middle, ExAngina_Yes",0.16312056737588654,0.49645390070921985,0.10638297872340426,0.6521739130434783,1.313664596273292,1.0,0.025401136763744267,1.4476950354609928,0.2853107344632767,0.19230769230769235,0.3092467850581752,0.4332298136645963
"BP_Prehypertension, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, Age_Middle",0.15602836879432624,0.5709219858156028,0.11702127659574468,0.75,1.313664596273292,1.0,0.027941250440118706,1.7163120567375887,0.28291316526610644,0.19186046511627908,0.41735537190082644,0.47748447204968947
"Slope_Flat, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Sex_Male, Age_Middle",0.15602836879432624,0.5709219858156028,0.11702127659574468,0.75,1.313664596273292,1.0,0.027941250440118706,1.7163120567375887,0.28291316526610644,0.19186046511627908,0.41735537190082644,0.47748447204968947
"Age_Middle, Oldpeak_Mild, BP_Prehypertension","Slope_Flat, ExAngina_Yes",0.12411347517730496,0.6524822695035462,0.10638297872340426,0.8571428571428571,1.3136645962732918,1.0,0.025401136763744267,2.432624113475176,0.27260458839406193,0.15873015873015872,0.5889212827988336,0.5100931677018633
"MaxHR_Medium, Chol_Borderline","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10638297872340426,0.7499999999999999,1.3136645962732918,1.0,0.02540113676374428,1.716312056737588,0.278236914600551,0.1754385964912281,0.4173553719008262,0.468167701863354
"MaxHR_Medium, Oldpeak_Mild, Age_Middle","Slope_Flat, ExAngina_Yes",0.12411347517730496,0.6524822695035462,0.10638297872340426,0.8571428571428571,1.3136645962732918,1.0,0.025401136763744267,2.432624113475176,0.27260458839406193,0.15873015873015872,0.5889212827988336,0.5100931677018633
"FastingBS_Normal, ECG_Normal, BP_Prehypertension","Slope_Flat, Age_Middle",0.1879432624113475,0.5602836879432624,0.13829787234042554,0.7358490566037736,1.3133508478624314,1.0,0.03299632815250743,1.6646403242147925,0.2938080842010974,0.22674418604651164,0.3992696287279368,0.49134224982087416
"FastingBS_Normal, Age_Middle, ChestPain_ASY, MaxHR_Low","Slope_Flat, ECG_Normal",0.20567375886524822,0.4858156028368794,0.13120567375886524,0.6379310344827587,1.3131135162345835,1.0,0.0312861526080177,1.4201283350219522,0.30019305019305015,0.23417721518987344,0.2958382877526755,0.4540020135917443
"ECG_Normal, Oldpeak_Moderate","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.20921985815602837,0.5035460992907801,0.13829787234042554,0.6610169491525425,1.3127238004296973,1.0,0.032946028871787145,1.4645390070921993,0.3012533057376108,0.24074074074074078,0.3171912832929785,0.46783241823824306
"BP_Normal, ChestPain_ASY, ECG_Normal","Slope_Flat, FastingBS_Normal",0.13120567375886524,0.6382978723404256,0.1099290780141844,0.8378378378378379,1.3126126126126128,1.0,0.02618077561490871,2.2304964539007104,0.27412771560237004,0.16666666666666666,0.551669316375199,0.5050300300300301
"Age_Middle, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Slope_Flat, ExAngina_Yes",0.1347517730496454,0.5815602836879432,0.10283687943262411,0.763157894736842,1.3122593068035944,1.0,0.024470600070419,1.766745468873128,0.27501413227812327,0.1676300578034682,0.4339875111507582,0.46999358151476245
"Sex_Male, Age_Middle, MaxHR_Low, FastingBS_Normal, ECG_Normal","Slope_Flat, ChestPain_ASY",0.1276595744680851,0.7198581560283688,0.12056737588652482,0.9444444444444445,1.3119868637110017,1.0,0.028670590010562852,5.04255319148937,0.272596843615495,0.16585365853658535,0.8016877637130805,0.5559660645867543
"BP_Normal, ChestPain_ASY",ECG_Normal,0.18439716312056736,0.5425531914893617,0.13120567375886524,0.7115384615384616,1.3114630467571646,1.0,0.031160404406217007,1.5858156028368797,0.29118683901292614,0.2202380952380953,0.36940966010733467,0.47668426344896936
"Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, FastingBS_Normal",ECG_Normal,0.18439716312056736,0.5425531914893617,0.13120567375886524,0.7115384615384616,1.3114630467571646,1.0,0.031160404406217007,1.5858156028368797,0.29118683901292614,0.2202380952380953,0.36940966010733467,0.47668426344896936
"Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.1773049645390071,0.5035460992907801,0.11702127659574468,0.66,1.3107042253521128,1.0,0.02774005331723757,1.4601585314977057,0.28814002089864166,0.20754716981132076,0.3151428571428573,0.4461971830985916
"ECG_Normal, ChestPain_ASY, Chol_High, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.18085106382978725,0.4787234042553192,0.11347517730496454,0.6274509803921569,1.3106753812636165,1.0,0.026897540365172765,1.3992161254199325,0.28936688311688297,0.20779220779220778,0.2853141256502601,0.43224400871459695
"FastingBS_Normal, MaxHR_Low, Chol_High","Sex_Male, ChestPain_ASY, Slope_Flat, ExAngina_Yes",0.1702127659574468,0.4929078014184397,0.1099290780141844,0.6458333333333334,1.3102517985611513,1.0,0.02602987777274786,1.4317897371714645,0.28535980148883383,0.19871794871794873,0.3015734265734267,0.4344274580335732
"Sex_Male, BP_Prehypertension, Oldpeak_Moderate, Slope_Flat","FastingBS_Normal, ExAngina_Yes",0.1453900709219858,0.5957446808510638,0.11347517730496454,0.7804878048780488,1.3101045296167249,1.0,0.026859815904632572,1.8416075650118207,0.27697095435684654,0.1807909604519774,0.4569961489088576,0.48548199767711964
"Age_Middle, ChestPain_ASY, ECG_Normal, Chol_High","FastingBS_Normal, ExAngina_Yes",0.1453900709219858,0.5957446808510638,0.11347517730496454,0.7804878048780488,1.3101045296167249,1.0,0.026859815904632572,1.8416075650118207,0.27697095435684654,0.1807909604519774,0.4569961489088576,0.48548199767711964
"Slope_Flat, ChestPain_ASY, MaxHR_Low, FastingBS_Normal, ECG_Normal",Age_Middle,0.1595744680851064,0.6276595744680851,0.13120567375886524,0.8222222222222222,1.3099811676082862,1.0,0.031047231024596347,2.0944148936170213,0.2815600410537119,0.20000000000000004,0.5225396825396825,0.5156308851224105
"Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal",Age_Middle,0.1595744680851064,0.6276595744680851,0.13120567375886524,0.8222222222222222,1.3099811676082862,1.0,0.031047231024596347,2.0944148936170213,0.2815600410537119,0.20000000000000004,0.5225396825396825,0.5156308851224105
"FastingBS_Normal, BP_Normal","Slope_Flat, ECG_Normal",0.1950354609929078,0.4858156028368794,0.12411347517730496,0.6363636363636364,1.309887193098872,1.0,0.029362205120466778,1.4140070921985817,0.2938955317809943,0.2229299363057325,0.2927899686520376,0.44591904445919045
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","FastingBS_Normal, ExAngina_Yes",0.1773049645390071,0.5957446808510638,0.13829787234042554,0.78,1.3092857142857144,1.0,0.03266938282782557,1.8375241779497102,0.2871352785145889,0.21787709497206706,0.45578947368421063,0.5060714285714286
"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.15602836879432624,0.5035460992907801,0.10283687943262411,0.659090909090909,1.3088988476312418,1.0,0.02426940294753785,1.456264775413711,0.27962909301651695,0.18471337579617836,0.3133116883116881,0.4316581306017925
"MaxHR_Low, Chol_High","Sex_Male, ChestPain_ASY, Slope_Flat, ExAngina_Yes",0.2198581560283688,0.4929078014184397,0.14184397163120568,0.6451612903225807,1.3088883731724301,1.0,0.03347417131935014,1.4290780141843975,0.30250000000000005,0.24844720496894412,0.3002481389578166,0.4664655372476213
"Sex_Male, Age_Middle, FastingBS_Normal, Slope_Flat","ECG_Normal, ChestPain_ASY",0.39361702127659576,0.46808510638297873,0.24113475177304963,0.6126126126126126,1.3087633087633086,1.0,0.05688848649464309,1.3730826323602177,0.38906088751289963,0.38857142857142857,0.2717117117117116,0.5638820638820639
"Oldpeak_Mild, BP_Prehypertension","Sex_Male, Slope_Flat, ExAngina_Yes",0.16312056737588654,0.5815602836879432,0.12411347517730496,0.7608695652173914,1.3083244962884413,1.0,0.029249031738846132,1.7498388136686014,0.28159806295399514,0.2,0.42851879145173194,0.4871420996818664
"Slope_Flat, Age_Middle, Chol_Borderline","ECG_Normal, ChestPain_ASY",0.17375886524822695,0.46808510638297873,0.10638297872340426,0.6122448979591837,1.3079777365491652,1.0,0.02504904179870228,1.3717805151175813,0.2849785407725322,0.19867549668874174,0.27102040816326534,0.4197588126159555
"Age_Middle, ChestPain_ASY, Chol_Borderline","Sex_Male, ECG_Normal",0.1773049645390071,0.48936170212765956,0.11347517730496454,0.64,1.307826086956522,1.0,0.026708918062471707,1.418439716312057,0.2860991379310345,0.20512820512820515,0.29500000000000004,0.43594202898550727
"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, BP_Prehypertension",Age_Middle,0.13829787234042554,0.6276595744680851,0.11347517730496454,0.8205128205128205,1.3072577140373751,1.0,0.026671193601931487,2.074468085106383,0.2727623456790123,0.17391304347826086,0.5179487179487179,0.500651890482399
"Sex_Male, BP_Prehypertension, ECG_Normal, ExAngina_Yes","Slope_Flat, Age_Middle, ChestPain_ASY",0.16312056737588654,0.48226950354609927,0.10283687943262411,0.6304347826086956,1.307225063938619,1.0,0.024168804386097267,1.4009178139340839,0.28082992402104023,0.18954248366013074,0.2861822513400833,0.4218350383631713
"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, FastingBS_Normal, ExAngina_Yes",0.15602836879432624,0.5390070921985816,0.1099290780141844,0.7045454545454545,1.3071172248803826,1.0,0.02582868064986671,1.560283687943262,0.2783952290593657,0.1878787878787879,0.35909090909090896,0.45424641148325356
"FastingBS_Normal, Oldpeak_Mild, Age_Middle","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.15602836879432624,0.5567375886524822,0.11347517730496454,0.7272727272727272,1.3063115228720323,1.0,0.02660831950103114,1.6252955082742313,0.2778361344537815,0.18934911242603553,0.3847272727272726,0.4655471916618413
"BP_Normal, ChestPain_ASY","Slope_Flat, ECG_Normal",0.18439716312056736,0.4858156028368794,0.11702127659574468,0.6346153846153847,1.30628860190904,1.0,0.027438257632915866,1.407241508025383,0.287483530961792,0.21153846153846154,0.28938992042440337,0.4377456485120719
"FastingBS_Normal, BP_Normal, ChestPain_ASY",ECG_Normal,0.1702127659574468,0.5425531914893617,0.12056737588652482,0.7083333333333334,1.3055555555555558,1.0,0.028217896484080282,1.5683890577507602,0.2820512820512821,0.20359281437125748,0.36240310077519394,0.4652777777777778
"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, FastingBS_Normal",ECG_Normal,0.1702127659574468,0.5425531914893617,0.12056737588652482,0.7083333333333334,1.3055555555555558,1.0,0.028217896484080282,1.5683890577507602,0.2820512820512821,0.20359281437125748,0.36240310077519394,0.4652777777777778
"Sex_Male, ECG_Normal, Oldpeak_Moderate, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.1702127659574468,0.4787234042553192,0.10638297872340426,0.625,1.3055555555555556,1.0,0.024898143956541427,1.3900709219858154,0.2820512820512821,0.19607843137254904,0.28061224489795916,0.4236111111111111
"Sex_Male, BP_Prehypertension, ECG_Normal, ExAngina_Yes","Age_Middle, ChestPain_ASY",0.16312056737588654,0.549645390070922,0.11702127659574468,0.717391304347826,1.3051893408134643,1.0,0.027362808711835426,1.5935624659028913,0.2794042116076015,0.19642857142857145,0.3724751797329681,0.4651472650771389
"Age_Middle, MaxHR_Low","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.25886524822695034,0.524822695035461,0.1773049645390071,0.6849315068493151,1.3050721954831546,1.0,0.04144660731351543,1.508171446191798,0.31540669856459336,0.2923976608187135,0.3369454099366185,0.5113846723435765
"Age_Middle, ECG_Normal, MaxHR_Low, ExAngina_Yes","Slope_Flat, ChestPain_ASY",0.11702127659574468,0.7198581560283688,0.1099290780141844,0.9393939393939393,1.3049708911777878,1.0,0.02569035762788592,4.6223404255319105,0.264671589584143,0.15121951219512195,0.7836593785960873,0.5460516494999254
"Oldpeak_Moderate, BP_Prehypertension","Sex_Male, FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.1773049645390071,0.475177304964539,0.1099290780141844,0.62,1.304776119402985,1.0,0.025677782807705843,1.3811123553564761,0.28392658509454943,0.20261437908496732,0.2759459459459459,0.4256716417910448
"Slope_Flat, ECG_Normal, FastingBS_Normal, BP_Prehypertension","Sex_Male, Age_Middle",0.16666666666666666,0.5709219858156028,0.12411347517730496,0.7446808510638299,1.3043478260869568,1.0,0.028959810874704492,1.680555555555556,0.28,0.2023121387283237,0.4049586776859506,0.48103607770582796
"Age_Middle, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.25177304964539005,0.475177304964539,0.15602836879432624,0.619718309859155,1.3041833088080723,1.0,0.03639152960112671,1.3800893091673234,0.3117190866006032,0.2732919254658385,0.27540921202893043,0.47403825940718947
"Sex_Male, ECG_Normal, ChestPain_ASY, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.18085106382978725,0.49645390070921985,0.11702127659574468,0.6470588235294118,1.3033613445378152,1.0,0.027237060510034702,1.4267139479905437,0.28414010232192044,0.2088607594936709,0.2990886495443249,0.4413865546218487
"ECG_Normal, ChestPain_ASY, BP_Prehypertension","Sex_Male, Age_Middle, Slope_Flat",0.19858156028368795,0.5070921985815603,0.13120567375886524,0.6607142857142856,1.3029470529470526,1.0,0.03050651375685326,1.4527808883911901,0.290121980387467,0.22839506172839508,0.3116649537512844,0.45972777222777217
"Age_Middle, ECG_Normal, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, FastingBS_Normal",0.12056737588652482,0.6773049645390071,0.10638297872340426,0.8823529411764706,1.3027409916846318,1.0,0.02472209647402042,2.742907801418439,0.26424731182795697,0.15384615384615385,0.6354234001292823,0.5197105020018479
"Age_Middle, ChestPain_ASY, ECG_Normal","Slope_Flat, FastingBS_Normal",0.31560283687943264,0.6382978723404256,0.2624113475177305,0.8314606741573033,1.3026217228464418,1.0,0.060962728232986235,2.146099290780141,0.33944825654670197,0.3794871794871795,0.5340383344348973,0.6212858926342072
